STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX
USW00094789,40.63915,-73.7639,2.7,11/28/12,44
USW00094789,40.63915,-73.7639,2.7,11/29/12,44
USW00094789,40.63915,-73.7639,2.7,11/30/12,47
USW00094789,40.63915,-73.7639,2.7,12/1/12,45
USW00094789,40.63915,-73.7639,2.7,12/2/12,50
USW00094789,40.63915,-73.7639,2.7,12/3/12,62
USW00094789,40.63915,-73.7639,2.7,12/4/12,58
USW00094789,40.63915,-73.7639,2.7,12/5/12,56
USW00094789,40.63915,-73.7639,2.7,12/6/12,41
USW00094789,40.63915,-73.7639,2.7,12/7/12,47
USW00094789,40.63915,-73.7639,2.7,12/8/12,50
USW00094789,40.63915,-73.7639,2.7,12/9/12,48
USW00094789,40.63915,-73.7639,2.7,12/10/12,56
USW00094789,40.63915,-73.7639,2.7,12/11/12,55
USW00094789,40.63915,-73.7639,2.7,12/12/12,45
USW00094789,40.63915,-73.7639,2.7,12/13/12,47
USW00094789,40.63915,-73.7639,2.7,12/14/12,49
USW00094789,40.63915,-73.7639,2.7,12/15/12,49
USW00094789,40.63915,-73.7639,2.7,12/16/12,49
USW00094789,40.63915,-73.7639,2.7,12/17/12,47
USW00094789,40.63915,-73.7639,2.7,12/18/12,56
USW00094789,40.63915,-73.7639,2.7,12/19/12,49
USW00094789,40.63915,-73.7639,2.7,12/20/12,49
USW00094789,40.63915,-73.7639,2.7,12/21/12,56
USW00094789,40.63915,-73.7639,2.7,12/22/12,40
USW00094789,40.63915,-73.7639,2.7,12/23/12,44
USW00094789,40.63915,-73.7639,2.7,12/24/12,41
USW00094789,40.63915,-73.7639,2.7,12/25/12,44
USW00094789,40.63915,-73.7639,2.7,12/26/12,43
USW00094789,40.63915,-73.7639,2.7,12/27/12,46
USW00094789,40.63915,-73.7639,2.7,12/28/12,40
USW00094789,40.63915,-73.7639,2.7,12/29/12,37
USW00094789,40.63915,-73.7639,2.7,12/30/12,37
USW00094789,40.63915,-73.7639,2.7,12/31/12,39
USW00094789,40.63915,-73.7639,2.7,1/1/13,41
USW00094789,40.63915,-73.7639,2.7,1/2/13,35
USW00094789,40.63915,-73.7639,2.7,1/3/13,33
USW00094789,40.63915,-73.7639,2.7,1/4/13,39
USW00094789,40.63915,-73.7639,2.7,1/5/13,45
USW00094789,40.63915,-73.7639,2.7,1/6/13,45
USW00094789,40.63915,-73.7639,2.7,1/7/13,47
USW00094789,40.63915,-73.7639,2.7,1/8/13,49
USW00094789,40.63915,-73.7639,2.7,1/9/13,48
USW00094789,40.63915,-73.7639,2.7,1/10/13,50
USW00094789,40.63915,-73.7639,2.7,1/11/13,47
USW00094789,40.63915,-73.7639,2.7,1/12/13,49
USW00094789,40.63915,-73.7639,2.7,1/13/13,47
USW00094789,40.63915,-73.7639,2.7,1/14/13,58
USW00094789,40.63915,-73.7639,2.7,1/15/13,39
USW00094789,40.63915,-73.7639,2.7,1/16/13,38
USW00094789,40.63915,-73.7639,2.7,1/17/13,46
USW00094789,40.63915,-73.7639,2.7,1/18/13,36
USW00094789,40.63915,-73.7639,2.7,1/19/13,52
USW00094789,40.63915,-73.7639,2.7,1/20/13,56
USW00094789,40.63915,-73.7639,2.7,1/21/13,33
USW00094789,40.63915,-73.7639,2.7,1/22/13,28
USW00094789,40.63915,-73.7639,2.7,1/23/13,21
USW00094789,40.63915,-73.7639,2.7,1/24/13,26
USW00094789,40.63915,-73.7639,2.7,1/25/13,24
USW00094789,40.63915,-73.7639,2.7,1/26/13,27
USW00094789,40.63915,-73.7639,2.7,1/27/13,35
USW00094789,40.63915,-73.7639,2.7,1/28/13,35
USW00094789,40.63915,-73.7639,2.7,1/29/13,48
USW00094789,40.63915,-73.7639,2.7,1/30/13,52
USW00094789,40.63915,-73.7639,2.7,1/31/13,56
USW00094789,40.63915,-73.7639,2.7,2/1/13,33
USW00094789,40.63915,-73.7639,2.7,2/2/13,31
USW00094789,40.63915,-73.7639,2.7,2/3/13,32
USW00094789,40.63915,-73.7639,2.7,2/4/13,32
USW00094789,40.63915,-73.7639,2.7,2/5/13,32
USW00094789,40.63915,-73.7639,2.7,2/6/13,41
USW00094789,40.63915,-73.7639,2.7,2/7/13,33
USW00094789,40.63915,-73.7639,2.7,2/8/13,36
USW00094789,40.63915,-73.7639,2.7,2/9/13,32
USW00094789,40.63915,-73.7639,2.7,2/10/13,34
USW00094789,40.63915,-73.7639,2.7,2/11/13,45
USW00094789,40.63915,-73.7639,2.7,2/12/13,47
USW00094789,40.63915,-73.7639,2.7,2/13/13,43
USW00094789,40.63915,-73.7639,2.7,2/14/13,45
USW00094789,40.63915,-73.7639,2.7,2/15/13,49
USW00094789,40.63915,-73.7639,2.7,2/16/13,45
USW00094789,40.63915,-73.7639,2.7,2/17/13,34
USW00094789,40.63915,-73.7639,2.7,2/18/13,36
USW00094789,40.63915,-73.7639,2.7,2/19/13,45
USW00094789,40.63915,-73.7639,2.7,2/20/13,39
USW00094789,40.63915,-73.7639,2.7,2/21/13,37
USW00094789,40.63915,-73.7639,2.7,2/22/13,38
USW00094789,40.63915,-73.7639,2.7,2/23/13,44
USW00094789,40.63915,-73.7639,2.7,2/24/13,49
USW00094789,40.63915,-73.7639,2.7,2/25/13,46
USW00094789,40.63915,-73.7639,2.7,2/26/13,44
USW00094789,40.63915,-73.7639,2.7,2/27/13,49
USW00094789,40.63915,-73.7639,2.7,2/28/13,51
USW00094789,40.63915,-73.7639,2.7,3/1/13,47
USW00094789,40.63915,-73.7639,2.7,3/2/13,41
USW00094789,40.63915,-73.7639,2.7,3/3/13,42
USW00094789,40.63915,-73.7639,2.7,3/4/13,44
USW00094789,40.63915,-73.7639,2.7,3/5/13,48
USW00094789,40.63915,-73.7639,2.7,3/6/13,45
USW00094789,40.63915,-73.7639,2.7,3/7/13,39
USW00094789,40.63915,-73.7639,2.7,3/8/13,40
USW00094789,40.63915,-73.7639,2.7,3/9/13,55
USW00094789,40.63915,-73.7639,2.7,3/10/13,43
USW00094789,40.63915,-73.7639,2.7,3/11/13,52
USW00094789,40.63915,-73.7639,2.7,3/12/13,53
USW00094789,40.63915,-73.7639,2.7,3/13/13,53
USW00094789,40.63915,-73.7639,2.7,3/14/13,42
USW00094789,40.63915,-73.7639,2.7,3/15/13,48
USW00094789,40.63915,-73.7639,2.7,3/16/13,41
USW00094789,40.63915,-73.7639,2.7,3/17/13,39
USW00094789,40.63915,-73.7639,2.7,3/18/13,36
USW00094789,40.63915,-73.7639,2.7,3/19/13,45
USW00094789,40.63915,-73.7639,2.7,3/20/13,47
USW00094789,40.63915,-73.7639,2.7,3/21/13,39
USW00094789,40.63915,-73.7639,2.7,3/22/13,44
USW00094789,40.63915,-73.7639,2.7,3/23/13,48
USW00094789,40.63915,-73.7639,2.7,3/24/13,47
USW00094789,40.63915,-73.7639,2.7,3/25/13,40
USW00094789,40.63915,-73.7639,2.7,3/26/13,53
USW00094789,40.63915,-73.7639,2.7,3/27/13,54
USW00094789,40.63915,-73.7639,2.7,3/28/13,53
USW00094789,40.63915,-73.7639,2.7,3/29/13,56
USW00094789,40.63915,-73.7639,2.7,3/30/13,58
USW00094789,40.63915,-73.7639,2.7,3/31/13,52
USW00094789,40.63915,-73.7639,2.7,4/1/13,63
USW00094789,40.63915,-73.7639,2.7,4/2/13,45
USW00094789,40.63915,-73.7639,2.7,4/3/13,48
USW00094789,40.63915,-73.7639,2.7,4/4/13,45
USW00094789,40.63915,-73.7639,2.7,4/5/13,64
USW00094789,40.63915,-73.7639,2.7,4/6/13,49
USW00094789,40.63915,-73.7639,2.7,4/7/13,52
USW00094789,40.63915,-73.7639,2.7,4/8/13,68
USW00094789,40.63915,-73.7639,2.7,4/9/13,83
USW00094789,40.63915,-73.7639,2.7,4/10/13,71
USW00094789,40.63915,-73.7639,2.7,4/11/13,60
USW00094789,40.63915,-73.7639,2.7,4/12/13,48
USW00094789,40.63915,-73.7639,2.7,4/13/13,58
USW00094789,40.63915,-73.7639,2.7,4/14/13,59
USW00094789,40.63915,-73.7639,2.7,4/15/13,53
USW00094789,40.63915,-73.7639,2.7,4/16/13,58
USW00094789,40.63915,-73.7639,2.7,4/17/13,70
USW00094789,40.63915,-73.7639,2.7,4/18/13,57
USW00094789,40.63915,-73.7639,2.7,4/19/13,65
USW00094789,40.63915,-73.7639,2.7,4/20/13,59
USW00094789,40.63915,-73.7639,2.7,4/21/13,54
USW00094789,40.63915,-73.7639,2.7,4/22/13,53
USW00094789,40.63915,-73.7639,2.7,4/23/13,52
USW00094789,40.63915,-73.7639,2.7,4/24/13,58
USW00094789,40.63915,-73.7639,2.7,4/25/13,64
USW00094789,40.63915,-73.7639,2.7,4/26/13,65
USW00094789,40.63915,-73.7639,2.7,4/27/13,66
USW00094789,40.63915,-73.7639,2.7,4/28/13,63
USW00094789,40.63915,-73.7639,2.7,4/29/13,55
USW00094789,40.63915,-73.7639,2.7,4/30/13,63
USW00094789,40.63915,-73.7639,2.7,5/1/13,65
USW00094789,40.63915,-73.7639,2.7,5/2/13,63
USW00094789,40.63915,-73.7639,2.7,5/3/13,61
USW00094789,40.63915,-73.7639,2.7,5/4/13,64
USW00094789,40.63915,-73.7639,2.7,5/5/13,57
USW00094789,40.63915,-73.7639,2.7,5/6/13,62
USW00094789,40.63915,-73.7639,2.7,5/7/13,72
USW00094789,40.63915,-73.7639,2.7,5/8/13,64
USW00094789,40.63915,-73.7639,2.7,5/9/13,70
USW00094789,40.63915,-73.7639,2.7,5/10/13,76
USW00094789,40.63915,-73.7639,2.7,5/11/13,65
USW00094789,40.63915,-73.7639,2.7,5/12/13,70
USW00094789,40.63915,-73.7639,2.7,5/13/13,58
USW00094789,40.63915,-73.7639,2.7,5/14/13,60
USW00094789,40.63915,-73.7639,2.7,5/15/13,62
USW00094789,40.63915,-73.7639,2.7,5/16/13,74
USW00094789,40.63915,-73.7639,2.7,5/17/13,73
USW00094789,40.63915,-73.7639,2.7,5/18/13,63
USW00094789,40.63915,-73.7639,2.7,5/19/13,58
USW00094789,40.63915,-73.7639,2.7,5/20/13,72
USW00094789,40.63915,-73.7639,2.7,5/21/13,77
USW00094789,40.63915,-73.7639,2.7,5/22/13,72
USW00094789,40.63915,-73.7639,2.7,5/23/13,71
USW00094789,40.63915,-73.7639,2.7,5/24/13,69
USW00094789,40.63915,-73.7639,2.7,5/25/13,57
USW00094789,40.63915,-73.7639,2.7,5/26/13,68
USW00094789,40.63915,-73.7639,2.7,5/27/13,70
USW00094789,40.63915,-73.7639,2.7,5/28/13,68
USW00094789,40.63915,-73.7639,2.7,5/29/13,75
USW00094789,40.63915,-73.7639,2.7,5/30/13,86
USW00094789,40.63915,-73.7639,2.7,5/31/13,84
USW00094789,40.63915,-73.7639,2.7,6/1/13,79
USW00094789,40.63915,-73.7639,2.7,6/2/13,74
USW00094789,40.63915,-73.7639,2.7,6/3/13,76
USW00094789,40.63915,-73.7639,2.7,6/4/13,76
USW00094789,40.63915,-73.7639,2.7,6/5/13,71
USW00094789,40.63915,-73.7639,2.7,6/6/13,71
USW00094789,40.63915,-73.7639,2.7,6/7/13,64
USW00094789,40.63915,-73.7639,2.7,6/8/13,76
USW00094789,40.63915,-73.7639,2.7,6/9/13,78
USW00094789,40.63915,-73.7639,2.7,6/10/13,69
USW00094789,40.63915,-73.7639,2.7,6/11/13,81
USW00094789,40.63915,-73.7639,2.7,6/12/13,78
USW00094789,40.63915,-73.7639,2.7,6/13/13,66
USW00094789,40.63915,-73.7639,2.7,6/14/13,72
USW00094789,40.63915,-73.7639,2.7,6/15/13,82
USW00094789,40.63915,-73.7639,2.7,6/16/13,80
USW00094789,40.63915,-73.7639,2.7,6/17/13,82
USW00094789,40.63915,-73.7639,2.7,6/18/13,78
USW00094789,40.63915,-73.7639,2.7,6/19/13,77
USW00094789,40.63915,-73.7639,2.7,6/20/13,74
USW00094789,40.63915,-73.7639,2.7,6/21/13,76
USW00094789,40.63915,-73.7639,2.7,6/22/13,77
USW00094789,40.63915,-73.7639,2.7,6/23/13,80
USW00094789,40.63915,-73.7639,2.7,6/24/13,90
USW00094789,40.63915,-73.7639,2.7,6/25/13,91
USW00094789,40.63915,-73.7639,2.7,6/26/13,85
USW00094789,40.63915,-73.7639,2.7,6/27/13,84
USW00094789,40.63915,-73.7639,2.7,6/28/13,82
USW00094789,40.63915,-73.7639,2.7,6/29/13,80
USW00094789,40.63915,-73.7639,2.7,6/30/13,81
USW00094789,40.63915,-73.7639,2.7,7/1/13,78
USW00094789,40.63915,-73.7639,2.7,7/2/13,79
USW00094789,40.63915,-73.7639,2.7,7/3/13,81
USW00094789,40.63915,-73.7639,2.7,7/4/13,84
USW00094789,40.63915,-73.7639,2.7,7/5/13,87
USW00094789,40.63915,-73.7639,2.7,7/6/13,93
USW00094789,40.63915,-73.7639,2.7,7/7/13,88
USW00094789,40.63915,-73.7639,2.7,7/8/13,87
USW00094789,40.63915,-73.7639,2.7,7/9/13,87
USW00094789,40.63915,-73.7639,2.7,7/10/13,85
USW00094789,40.63915,-73.7639,2.7,7/11/13,88
USW00094789,40.63915,-73.7639,2.7,7/12/13,79
USW00094789,40.63915,-73.7639,2.7,7/13/13,85
USW00094789,40.63915,-73.7639,2.7,7/14/13,89
USW00094789,40.63915,-73.7639,2.7,7/15/13,97
USW00094789,40.63915,-73.7639,2.7,7/16/13,96
USW00094789,40.63915,-73.7639,2.7,7/17/13,95
USW00094789,40.63915,-73.7639,2.7,7/18/13,100
USW00094789,40.63915,-73.7639,2.7,7/19/13,95
USW00094789,40.63915,-73.7639,2.7,7/20/13,96
USW00094789,40.63915,-73.7639,2.7,7/21/13,88
USW00094789,40.63915,-73.7639,2.7,7/22/13,86
USW00094789,40.63915,-73.7639,2.7,7/23/13,87
USW00094789,40.63915,-73.7639,2.7,7/24/13,88
USW00094789,40.63915,-73.7639,2.7,7/25/13,70
USW00094789,40.63915,-73.7639,2.7,7/26/13,84
USW00094789,40.63915,-73.7639,2.7,7/27/13,81
USW00094789,40.63915,-73.7639,2.7,7/28/13,78
USW00094789,40.63915,-73.7639,2.7,7/29/13,84
USW00094789,40.63915,-73.7639,2.7,7/30/13,85
USW00094789,40.63915,-73.7639,2.7,7/31/13,82
USW00094789,40.63915,-73.7639,2.7,8/1/13,77
USW00094789,40.63915,-73.7639,2.7,8/2/13,85
USW00094789,40.63915,-73.7639,2.7,8/3/13,78
USW00094789,40.63915,-73.7639,2.7,8/4/13,83
USW00094789,40.63915,-73.7639,2.7,8/5/13,80
USW00094789,40.63915,-73.7639,2.7,8/6/13,80
USW00094789,40.63915,-73.7639,2.7,8/7/13,80
USW00094789,40.63915,-73.7639,2.7,8/8/13,81
USW00094789,40.63915,-73.7639,2.7,8/9/13,82
USW00094789,40.63915,-73.7639,2.7,8/10/13,85
USW00094789,40.63915,-73.7639,2.7,8/11/13,81
USW00094789,40.63915,-73.7639,2.7,8/12/13,80
USW00094789,40.63915,-73.7639,2.7,8/13/13,76
USW00094789,40.63915,-73.7639,2.7,8/14/13,77
USW00094789,40.63915,-73.7639,2.7,8/15/13,77
USW00094789,40.63915,-73.7639,2.7,8/16/13,79
USW00094789,40.63915,-73.7639,2.7,8/17/13,81
USW00094789,40.63915,-73.7639,2.7,8/18/13,78
USW00094789,40.63915,-73.7639,2.7,8/19/13,78
USW00094789,40.63915,-73.7639,2.7,8/20/13,85
USW00094789,40.63915,-73.7639,2.7,8/21/13,88
USW00094789,40.63915,-73.7639,2.7,8/22/13,80
USW00094789,40.63915,-73.7639,2.7,8/23/13,84
USW00094789,40.63915,-73.7639,2.7,8/24/13,79
USW00094789,40.63915,-73.7639,2.7,8/25/13,81
USW00094789,40.63915,-73.7639,2.7,8/26/13,84
USW00094789,40.63915,-73.7639,2.7,8/27/13,88
USW00094789,40.63915,-73.7639,2.7,8/28/13,85
USW00094789,40.63915,-73.7639,2.7,8/29/13,82
USW00094789,40.63915,-73.7639,2.7,8/30/13,83
USW00094789,40.63915,-73.7639,2.7,8/31/13,83
USW00094789,40.63915,-73.7639,2.7,9/1/13,84
USW00094789,40.63915,-73.7639,2.7,9/2/13,82
USW00094789,40.63915,-73.7639,2.7,9/3/13,85
USW00094789,40.63915,-73.7639,2.7,9/4/13,82
USW00094789,40.63915,-73.7639,2.7,9/5/13,82
USW00094789,40.63915,-73.7639,2.7,9/6/13,72
USW00094789,40.63915,-73.7639,2.7,9/7/13,78
USW00094789,40.63915,-73.7639,2.7,9/8/13,87
USW00094789,40.63915,-73.7639,2.7,9/9/13,72
USW00094789,40.63915,-73.7639,2.7,9/10/13,81
USW00094789,40.63915,-73.7639,2.7,9/11/13,88
USW00094789,40.63915,-73.7639,2.7,9/12/13,82
USW00094789,40.63915,-73.7639,2.7,9/13/13,80
USW00094789,40.63915,-73.7639,2.7,9/14/13,70
USW00094789,40.63915,-73.7639,2.7,9/15/13,72
USW00094789,40.63915,-73.7639,2.7,9/16/13,75
USW00094789,40.63915,-73.7639,2.7,9/17/13,66
USW00094789,40.63915,-73.7639,2.7,9/18/13,70
USW00094789,40.63915,-73.7639,2.7,9/19/13,75
USW00094789,40.63915,-73.7639,2.7,9/20/13,76
USW00094789,40.63915,-73.7639,2.7,9/21/13,75
USW00094789,40.63915,-73.7639,2.7,9/22/13,72
USW00094789,40.63915,-73.7639,2.7,9/23/13,68
USW00094789,40.63915,-73.7639,2.7,9/24/13,75
USW00094789,40.63915,-73.7639,2.7,9/25/13,72
USW00094789,40.63915,-73.7639,2.7,9/26/13,70
USW00094789,40.63915,-73.7639,2.7,9/27/13,69
USW00094789,40.63915,-73.7639,2.7,9/28/13,74
USW00094789,40.63915,-73.7639,2.7,9/29/13,72
USW00094789,40.63915,-73.7639,2.7,9/30/13,72
USW00094789,40.63915,-73.7639,2.7,10/1/13,81
USW00094789,40.63915,-73.7639,2.7,10/2/13,85
USW00094789,40.63915,-73.7639,2.7,10/3/13,77
USW00094789,40.63915,-73.7639,2.7,10/4/13,80
USW00094789,40.63915,-73.7639,2.7,10/5/13,76
USW00094789,40.63915,-73.7639,2.7,10/6/13,69
USW00094789,40.63915,-73.7639,2.7,10/7/13,78
USW00094789,40.63915,-73.7639,2.7,10/8/13,68
USW00094789,40.63915,-73.7639,2.7,10/9/13,65
USW00094789,40.63915,-73.7639,2.7,10/10/13,66
USW00094789,40.63915,-73.7639,2.7,10/11/13,69
USW00094789,40.63915,-73.7639,2.7,10/12/13,75
USW00094789,40.63915,-73.7639,2.7,10/13/13,68
USW00094789,40.63915,-73.7639,2.7,10/14/13,66
USW00094789,40.63915,-73.7639,2.7,10/15/13,70
USW00094789,40.63915,-73.7639,2.7,10/16/13,67
USW00094789,40.63915,-73.7639,2.7,10/17/13,72
USW00094789,40.63915,-73.7639,2.7,10/18/13,70
USW00094789,40.63915,-73.7639,2.7,10/19/13,65
USW00094789,40.63915,-73.7639,2.7,10/20/13,64
USW00094789,40.63915,-73.7639,2.7,10/21/13,66
USW00094789,40.63915,-73.7639,2.7,10/22/13,68
USW00094789,40.63915,-73.7639,2.7,10/23/13,55
USW00094789,40.63915,-73.7639,2.7,10/24/13,56
USW00094789,40.63915,-73.7639,2.7,10/25/13,56
USW00094789,40.63915,-73.7639,2.7,10/26/13,56
USW00094789,40.63915,-73.7639,2.7,10/27/13,58
USW00094789,40.63915,-73.7639,2.7,10/28/13,60
USW00094789,40.63915,-73.7639,2.7,10/29/13,57
USW00094789,40.63915,-73.7639,2.7,10/30/13,61
USW00094789,40.63915,-73.7639,2.7,10/31/13,67
USW00094789,40.63915,-73.7639,2.7,11/1/13,69
USW00094789,40.63915,-73.7639,2.7,11/2/13,67
USW00094789,40.63915,-73.7639,2.7,11/3/13,56
USW00094789,40.63915,-73.7639,2.7,11/4/13,48
USW00094789,40.63915,-73.7639,2.7,11/5/13,56
USW00094789,40.63915,-73.7639,2.7,11/6/13,61
USW00094789,40.63915,-73.7639,2.7,11/7/13,64
USW00094789,40.63915,-73.7639,2.7,11/8/13,52
USW00094789,40.63915,-73.7639,2.7,11/9/13,50
USW00094789,40.63915,-73.7639,2.7,11/10/13,62
USW00094789,40.63915,-73.7639,2.7,11/11/13,54
USW00094789,40.63915,-73.7639,2.7,11/12/13,52
USW00094789,40.63915,-73.7639,2.7,11/13/13,41
USW00094789,40.63915,-73.7639,2.7,11/14/13,53
USW00094789,40.63915,-73.7639,2.7,11/15/13,53
USW00094789,40.63915,-73.7639,2.7,11/16/13,56
USW00094789,40.63915,-73.7639,2.7,11/17/13,62
USW00094789,40.63915,-73.7639,2.7,11/18/13,67
USW00094789,40.63915,-73.7639,2.7,11/19/13,52
USW00094789,40.63915,-73.7639,2.7,11/20/13,46
USW00094789,40.63915,-73.7639,2.7,11/21/13,52
USW00094789,40.63915,-73.7639,2.7,11/22/13,57
USW00094789,40.63915,-73.7639,2.7,11/23/13,55
USW00094789,40.63915,-73.7639,2.7,11/24/13,32
USW00094789,40.63915,-73.7639,2.7,11/25/13,36
USW00094789,40.63915,-73.7639,2.7,11/26/13,53
USW00094789,40.63915,-73.7639,2.7,11/27/13,61
USW00094789,40.63915,-73.7639,2.7,11/28/13,37
USW00094789,40.63915,-73.7639,2.7,11/29/13,41
USW00094789,40.63915,-73.7639,2.7,11/30/13,44
USW00094789,40.63915,-73.7639,2.7,12/1/13,49
USW00094789,40.63915,-73.7639,2.7,12/2/13,51
USW00094789,40.63915,-73.7639,2.7,12/3/13,54
USW00094789,40.63915,-73.7639,2.7,12/4/13,51
USW00094789,40.63915,-73.7639,2.7,12/5/13,56
USW00094789,40.63915,-73.7639,2.7,12/6/13,56
USW00094789,40.63915,-73.7639,2.7,12/7/13,43
USW00094789,40.63915,-73.7639,2.7,12/8/13,34
USW00094789,40.63915,-73.7639,2.7,12/9/13,42
USW00094789,40.63915,-73.7639,2.7,12/10/13,38
USW00094789,40.63915,-73.7639,2.7,12/11/13,32
USW00094789,40.63915,-73.7639,2.7,12/12/13,30
USW00094789,40.63915,-73.7639,2.7,12/13/13,36
USW00094789,40.63915,-73.7639,2.7,12/14/13,43
USW00094789,40.63915,-73.7639,2.7,12/15/13,47
USW00094789,40.63915,-73.7639,2.7,12/16/13,35
USW00094789,40.63915,-73.7639,2.7,12/17/13,34
USW00094789,40.63915,-73.7639,2.7,12/18/13,38
USW00094789,40.63915,-73.7639,2.7,12/19/13,45
USW00094789,40.63915,-73.7639,2.7,12/20/13,51
USW00094789,40.63915,-73.7639,2.7,12/21/13,55
USW00094789,40.63915,-73.7639,2.7,12/22/13,64
USW00094789,40.63915,-73.7639,2.7,12/23/13,57
USW00094789,40.63915,-73.7639,2.7,12/24/13,43
USW00094789,40.63915,-73.7639,2.7,12/25/13,32
USW00094789,40.63915,-73.7639,2.7,12/26/13,38
USW00094789,40.63915,-73.7639,2.7,12/27/13,42
USW00094789,40.63915,-73.7639,2.7,12/28/13,53
USW00094789,40.63915,-73.7639,2.7,12/29/13,49
USW00094789,40.63915,-73.7639,2.7,12/30/13,47
USW00094789,40.63915,-73.7639,2.7,12/31/13,34
USW00094789,40.63915,-73.7639,2.7,1/1/14,34
USW00094789,40.63915,-73.7639,2.7,1/2/14,33
USW00094789,40.63915,-73.7639,2.7,1/3/14,19
USW00094789,40.63915,-73.7639,2.7,1/4/14,31
USW00094789,40.63915,-73.7639,2.7,1/5/14,49
USW00094789,40.63915,-73.7639,2.7,1/6/14,53
USW00094789,40.63915,-73.7639,2.7,1/7/14,20
USW00094789,40.63915,-73.7639,2.7,1/8/14,24
USW00094789,40.63915,-73.7639,2.7,1/9/14,34
USW00094789,40.63915,-73.7639,2.7,1/10/14,38
USW00094789,40.63915,-73.7639,2.7,1/11/14,54
USW00094789,40.63915,-73.7639,2.7,1/12/14,52
USW00094789,40.63915,-73.7639,2.7,1/13/14,50
USW00094789,40.63915,-73.7639,2.7,1/14/14,48
USW00094789,40.63915,-73.7639,2.7,1/15/14,44
USW00094789,40.63915,-73.7639,2.7,1/16/14,42
USW00094789,40.63915,-73.7639,2.7,1/17/14,45
USW00094789,40.63915,-73.7639,2.7,1/18/14,42
USW00094789,40.63915,-73.7639,2.7,1/19/14,38
USW00094789,40.63915,-73.7639,2.7,1/20/14,48
USW00094789,40.63915,-73.7639,2.7,1/21/14,33
USW00094789,40.63915,-73.7639,2.7,1/22/14,18
USW00094789,40.63915,-73.7639,2.7,1/23/14,21
USW00094789,40.63915,-73.7639,2.7,1/24/14,20
USW00094789,40.63915,-73.7639,2.7,1/25/14,30
USW00094789,40.63915,-73.7639,2.7,1/26/14,36
USW00094789,40.63915,-73.7639,2.7,1/27/14,45
USW00094789,40.63915,-73.7639,2.7,1/28/14,22
USW00094789,40.63915,-73.7639,2.7,1/29/14,24
USW00094789,40.63915,-73.7639,2.7,1/30/14,28
USW00094789,40.63915,-73.7639,2.7,1/31/14,43
USW00094789,40.63915,-73.7639,2.7,2/1/14,43
USW00094789,40.63915,-73.7639,2.7,2/2/14,52
USW00094789,40.63915,-73.7639,2.7,2/3/14,44
USW00094789,40.63915,-73.7639,2.7,2/4/14,35
USW00094789,40.63915,-73.7639,2.7,2/5/14,35
USW00094789,40.63915,-73.7639,2.7,2/6/14,32
USW00094789,40.63915,-73.7639,2.7,2/7/14,32
USW00094789,40.63915,-73.7639,2.7,2/8/14,29
USW00094789,40.63915,-73.7639,2.7,2/9/14,30
USW00094789,40.63915,-73.7639,2.7,2/10/14,29
USW00094789,40.63915,-73.7639,2.7,2/11/14,25
USW00094789,40.63915,-73.7639,2.7,2/12/14,27
USW00094789,40.63915,-73.7639,2.7,2/13/14,36
USW00094789,40.63915,-73.7639,2.7,2/14/14,41
USW00094789,40.63915,-73.7639,2.7,2/15/14,37
USW00094789,40.63915,-73.7639,2.7,2/16/14,30
USW00094789,40.63915,-73.7639,2.7,2/17/14,32
USW00094789,40.63915,-73.7639,2.7,2/18/14,40
USW00094789,40.63915,-73.7639,2.7,2/19/14,44
USW00094789,40.63915,-73.7639,2.7,2/20/14,44
USW00094789,40.63915,-73.7639,2.7,2/21/14,47
USW00094789,40.63915,-73.7639,2.7,2/22/14,53
USW00094789,40.63915,-73.7639,2.7,2/23/14,55
USW00094789,40.63915,-73.7639,2.7,2/24/14,45
USW00094789,40.63915,-73.7639,2.7,2/25/14,35
USW00094789,40.63915,-73.7639,2.7,2/26/14,33
USW00094789,40.63915,-73.7639,2.7,2/27/14,35
USW00094789,40.63915,-73.7639,2.7,2/28/14,26
USW00094789,40.63915,-73.7639,2.7,3/1/14,36
USW00094789,40.63915,-73.7639,2.7,3/2/14,43
USW00094789,40.63915,-73.7639,2.7,3/3/14,35
USW00094789,40.63915,-73.7639,2.7,3/4/14,29
USW00094789,40.63915,-73.7639,2.7,3/5/14,40
USW00094789,40.63915,-73.7639,2.7,3/6/14,31
USW00094789,40.63915,-73.7639,2.7,3/7/14,36
USW00094789,40.63915,-73.7639,2.7,3/8/14,60
USW00094789,40.63915,-73.7639,2.7,3/9/14,47
USW00094789,40.63915,-73.7639,2.7,3/10/14,51
USW00094789,40.63915,-73.7639,2.7,3/11/14,65
USW00094789,40.63915,-73.7639,2.7,3/12/14,57
USW00094789,40.63915,-73.7639,2.7,3/13/14,34
USW00094789,40.63915,-73.7639,2.7,3/14/14,42
USW00094789,40.63915,-73.7639,2.7,3/15/14,61
USW00094789,40.63915,-73.7639,2.7,3/16/14,43
USW00094789,40.63915,-73.7639,2.7,3/17/14,34
USW00094789,40.63915,-73.7639,2.7,3/18/14,43
USW00094789,40.63915,-73.7639,2.7,3/19/14,46
USW00094789,40.63915,-73.7639,2.7,3/20/14,56
USW00094789,40.63915,-73.7639,2.7,3/21/14,54
USW00094789,40.63915,-73.7639,2.7,3/22/14,65
USW00094789,40.63915,-73.7639,2.7,3/23/14,46
